,created_at,text,retweet_count,favorite_count,class_predict,followers_count,predict_class_label
637,2018-11-09 00:46:56,today xe2 x80 x99s bucket list entry  offthebeatentrack ,123,1002,tech,6.82,4
638,2018-11-09 00:43:28,"rt  my idea of cycling is a little bit more relaxed, to say the least! just watching this was enough to raise my adrenalin  xe2 x80 xa6'",3094,0,sports,6.82,2
639,2018-11-08 15:38:11, xf0 x9f x98 x80 ,22,131,sports,6.82,2
640,2018-11-08 15:29:25,"my idea of cycling is a little bit more relaxed, to say the least! just watching this was enough to raise my adrena xe2 x80 xa6 ",3094,11618,sports,6.82,2
641,2018-11-08 05:52:02,"at this year xe2 x80 x99s mahindra group leadership conference in milan,we xe2 x80 x99ll debate how great design delivers competitive xe2 x80 xa6 ",61,485,sports,6.82,2
642,2018-11-08 04:31:04,it xe2 x80 x99s almost here    cheer us on this season we xe2 x80 x99re ready to rock n xe2 x80 x99 roll    ,30,231,sports,6.82,2
643,2018-11-08 01:58:44,not at all  merely an infant   63 years young    ,74,1030,sports,6.82,2
644,2018-11-08 00:21:17,today xe2 x80 x99s bucket list entry  offthebeatentrack ,52,562,tech,6.82,4
645,2018-11-07 16:41:50,"rt  today we celebrate the victory of light over darkness, good over evil, knowledge over ignorance, and hope over despair  happy de xe2 x80 xa6'",11,0,sports,6.82,2
646,2018-11-07 15:27:22, xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f ,26,294,sports,6.82,2
647,2018-11-07 15:21:08,"as diwali draws to a close, i have no colourful animated images to share  the image of a solitary diya is my enduri xe2 x80 xa6 ",451,5431,tech,6.82,4
648,2018-11-07 15:12:46,"rt  here's an early preview of very first episode of  hittheroad, india  join two friends ric and keith on their odyssey fro xe2 x80 xa6""",12,0,sports,6.82,2
649,2018-11-07 04:51:28,today xe2 x80 x99s bucket list entry  offthebeatentrack ,73,933,tech,6.82,4
650,2018-11-07 03:45:17,"rt  diwali is reminiscent of fun, food and  festivities with families    n nand this year celebrations  got bigger xe2 x80 xa6'",38,0,business,6.82,3
651,2018-11-07 00:24:22,we all talk about the  xe2 x80 x98sharing economy xe2 x80 x99 amp usually that refers to uber or  me this heartwarming xe2 x80 xa6 ,2212,6085,business,6.82,3
652,2018-11-06 14:27:59,"the article is worth a look,  because it re emphasises the value of the humanities in our lives  but even if you do xe2 x80 xa6 ",107,648,tech,6.82,4
653,2018-11-06 03:52:03,today xe2 x80 x99s bucket list entry  offthebeatentrack ,78,999,tech,6.82,4
654,2018-11-06 03:50:06,"thanks for listing many of the responses in one place! a great reference for those looking for relatively unknown, xe2 x80 xa6 ",123,864,sports,6.82,2
655,2018-11-05 17:23:58,as the iran sanctions take effect today i think our negotiators who managed a waiver for us to import iranian oil d xe2 x80 xa6 ,671,3215,business,6.82,3
656,2018-11-05 17:16:21,"my sympathies to gill sherif, but good to see another  team happily take their place   congratulatio xe2 x80 xa6 ",23,162,sports,6.82,2
657,2018-11-05 17:09:00,thank you for all the love  amp  anticipation    ,45,285,sports,6.82,2
658,2018-11-05 16:13:35,"love this concept team  yes, all roads must lead home this week   a very  happydeepavali to all    ",99,722,sports,6.82,2
659,2018-11-05 16:05:50,rt  the best mondaymorning video  that little bear just didn xe2 x80 x99t give up  i xe2 x80 x99ll now start this week and every week with that sp xe2 x80 xa6',10251,0,tech,6.82,4
660,2018-11-05 14:48:28,"rt  this week on  jaihanuman, baali manipulates hanuman and tries to trap sugriv  ravan is annoyed with baali as he kills ma xe2 x80 xa6'",19,0,sports,6.82,2
661,2018-11-05 01:40:44,"rt  dhanteras marks the beginning of the five day festivities of diwali  on this day, goddess lakshmi came out from the ocea xe2 x80 xa6'",66,0,sports,6.82,2
662,2018-11-05 01:34:44,"every day  and i also have smooth, flat stretches every day  i don xe2 x80 x99t think life is ever one or the other   ",24,179,tech,6.82,4
663,2018-11-05 01:23:26,the best mondaymorning video  that little bear just didn xe2 x80 x99t give up  i xe2 x80 x99ll now start this week and every week with th xe2 x80 xa6 ,10251,32898,sports,6.82,2
664,2018-11-04 15:15:06,can you hear the sound   ? not long now    ,58,326,tech,6.82,4
665,2018-11-04 15:14:15,rt  throwback to the sweetest era of bollywood when  gave us this gem of a movie and portrayed the boy next door like xe2 x80 xa6',43,0,tech,6.82,4
666,2018-11-04 15:14:05,rt  it is safe to say  jawa xe2 x80 x99s and  yezdi xe2 x80 x99s were the most loved motorcycles during the 70s  amp  80s  the bikes definitely shared xe2 x80 xa6',49,0,tech,6.82,4
667,2018-11-04 15:07:37,"this is no dream  every year, at the mahindra transport awards, we felicitate women at the wheel  this diwali, we p xe2 x80 xa6 ",46,311,sports,6.82,2
668,2018-11-04 14:56:34,rt   the best part is each monkey takes  one piece and happliy walks away  and  doesn xe2 x80 x99t grab everything and hoa xe2 x80 xa6',30,0,sports,6.82,2
669,2018-11-04 04:45:30,this video xe2 x80 x99s apparently been circulating in china! anyone know this man or where this is? maybe the chinese just fo xe2 x80 xa6 ,680,5101,tech,6.82,4
670,2018-11-03 18:14:04,phew!  gorgeous  ,74,707,tech,6.82,4
671,2018-11-03 18:13:11,now getting responses showing  xe2 x80 x98quiet xe2 x80 x99 places in almost all states! ,39,386,sports,6.82,2
672,2018-11-03 16:53:34,"rt   apple farm in a village chhupari district shimla, himachal pradesh  ",50,0,world,6.82,1
673,2018-11-03 16:38:00,that is truly incredible  didn xe2 x80 x99t know about this  is it just the angle with which you took the pic? or is it a well xe2 x80 xa6 ,184,1371,tech,6.82,4
674,2018-11-03 16:36:32,amazing    my bucket list for travel has just expanded exponentially   ,64,593,tech,6.82,4
675,2018-11-03 16:35:36,beautiful    ,29,219,sports,6.82,2
676,2018-11-03 16:35:11,where exactly is this? ,35,298,tech,6.82,4
677,2018-11-03 16:34:02,rt     ,16,0,sports,6.82,2
678,2018-11-03 16:23:42,"rt   one of the most beautiful places in india   it xe2 x80 x99s near chikmagalur, karnataka, western ghats  low populatio xe2 x80 xa6'",52,0,world,6.82,1
679,2018-11-03 16:23:07,beautiful  so much learning about india from the responses to my tweet! ,38,454,business,6.82,3
680,2018-11-03 14:36:43,we xe2 x80 x99re a noisy country  amp  i wonder if we have info on which is the quietest place in india? would be good if we could xe2 x80 xa6 ,661,3042,tech,6.82,4
681,2018-11-03 02:05:47,"when i hear these girls voice their dreams for the future, then suddenly the world seems a brighter place, full of xe2 x80 xa6 ",177,1384,sports,6.82,2
682,2018-11-02 17:03:45, now why didn xe2 x80 x99t i think of that excuse??',1,14,tech,6.82,4
683,2018-11-02 13:40:47,bilkul   xe2 x80 x98chalta hai xe2 x80 x99 ravaiyaa nahin apnana chahta hoon    ,115,1287,world,6.82,1
684,2018-11-02 13:36:03,i xe2 x80 x99ve been attempting to be a good grandfather to my one year old grandson but i don xe2 x80 x99t think i xe2 x80 x99ll follow this exampl xe2 x80 xa6 ,1024,6060,sports,6.82,2
685,2018-11-02 02:10:37,so true  this is even tougher to manage than the notorious work life balance    xf0 x9f x98 x8a ,172,1336,tech,6.82,4
686,2018-11-01 12:49:28,"rt  we've heard all your questions  amp  now is the time to get all the answers! 10 lucky winners can win a chance to attend t xe2 x80 xa6""",128,0,sports,6.82,2
687,2018-11-01 12:48:10,"when you have a chance to resurrect a legendary brand  amp  build new stories around it, business becomes much more tha xe2 x80 xa6 ",45,396,tech,6.82,4
688,2018-11-01 02:47:33,"you certainly have access to credible info to make this statement,   we are heartened, but also now xe2 x80 xa6 ",38,408,tech,6.82,4
689,2018-11-01 02:45:54,she showed great wisdom in choosing this brand! xf0 x9f x98 x8a my compliments to the team for supporting her  amp  facilitating her t xe2 x80 xa6 ,46,370,sports,6.82,2
690,2018-11-01 01:40:09,"the new york halloween 2018 experience  no, not the colourful, noisy revellers on 6th avenue, but this silent, mena xe2 x80 xa6 ",65,825,sports,6.82,2
691,2018-11-01 01:15:49, ahahahahaha  xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f',0,0,sports,6.82,2
692,2018-10-31 18:49:51,rt  bats in the boo tiful sky ncoming to get you in the blink of an eye nwhat a spooktacular night nelectrifying the streets a xe2 x80 xa6',18,0,sports,6.82,2
693,2018-10-31 15:55:23,"rt  building communities  amp  caring for their needs is how we  riseforgood  under this belief, we are honoured to serve the us xe2 x80 xa6'",57,0,tech,6.82,4
694,2018-10-31 15:03:36,a real booster shot! 50th isn xe2 x80 x99t far off     we mustn xe2 x80 x99t now be complacent  no time to rest   more reforms  amp  faster    ,620,2555,sports,6.82,2
695,2018-10-31 15:00:05,president moon  this is embarrassing  you are looking far better in this vest than all of us indians! xf0 x9f x91 x8f xe2 x80 xa6 ,295,2585,tech,6.82,4
696,2018-10-31 14:55:09,"rt  in a huge leap for electric mobility technology in india, mahindra electric is set to open a global r amp d centre for e mo xe2 x80 xa6'",36,0,tech,6.82,4
697,2018-10-31 12:59:38,this was good to see given the level of economic uncertainty  amp  nervousness all around  we need to remind ourselves xe2 x80 xa6 ,439,1531,business,6.82,3
698,2018-10-31 12:02:00,"rt  wait for the end of this video to grasp its message about relative size   and if you do, i won xe2 x80 x99t be surprised if you sta xe2 x80 xa6'",1813,0,tech,6.82,4
699,2018-10-31 03:04:29,a standing ovation from me for the entire  family   over 100k strong! ,50,329,sports,6.82,2
700,2018-10-31 03:03:28,and this recognition is even more important than the impressive quarterly financial performance   keep going till w xe2 x80 xa6 ,38,332,business,6.82,3
701,2018-10-31 03:02:54,"rt   apt to be shown to pompous people who say ""jaantha hai mein kaun hoon""?   ""jaantha hai mera baap kaun hain"" xe2 x80 xa6'",7,0,world,6.82,1
702,2018-10-31 02:13:22,"wait for the end of this video to grasp its message about relative size   and if you do, i won xe2 x80 x99t be surprised if yo xe2 x80 xa6 ",1813,5555,tech,6.82,4
703,2018-10-30 12:48:39,???? google  xe2 x80 x98mahindra electric xe2 x80 x99 please    ,92,1302,tech,6.82,4
704,2018-10-30 12:46:17,"in san francisco, santiago chile  amp  barcelona  scoot won the franchises ahead of bird  amp  lime to provide the cities w xe2 x80 xa6 ",22,169,business,6.82,3
705,2018-10-30 12:33:48,e rickshaws  amp  e bicycles will be at the core of the electric mobility revolution   is proud to be a le xe2 x80 xa6 ,107,725,tech,6.82,4
706,2018-10-30 12:27:56,"thank you sony for this win win partnership    does many things, but the original reason i decided to xe2 x80 xa6 ",61,500,sports,6.82,2
707,2018-10-29 21:12:34,iconic   no other word    ,96,1047,sports,6.82,2
708,2018-10-29 12:35:12,hilarious  now there xe2 x80 x99s hope for the pot bellied amongst us  you can always claim to be green warriors perfectly in xe2 x80 xa6 ,266,2218,tech,6.82,4
709,2018-10-29 12:15:17,and   also cheers  the downturn in the real estate sector seems to have bottomed out and things are l xe2 x80 xa6 ,28,189,tech,6.82,4
710,2018-10-29 11:40:56,the nbfc sector is far from being in the icu   well done team  for this stellar performance which shoul xe2 x80 xa6 ,62,398,sports,6.82,2
711,2018-10-29 02:22:11,"as a company that makes vehicles, this piece of wisdom makes enormous sense to us  and perhaps it makes it easier f xe2 x80 xa6 ",152,1103,tech,6.82,4
712,2018-10-29 01:59:36,building these competencies takes time  amp  dedication  my thanks to our outstanding team for their untiring efforts t xe2 x80 xa6 ,37,448,tech,6.82,4
713,2018-10-28 14:22:57,"heavy dose of saccharine on sunday but, hey, it made me melt i felt like reliving my schooldays so i could wish all xe2 x80 xa6 ",104,643,sports,6.82,2
714,2018-10-28 13:30:43,these amazing people make me as proud as our finest national sportspersons   please join me in wishing them good fo xe2 x80 xa6 ,51,372,sports,6.82,2
715,2018-10-28 13:25:50, jawamotorcycles  coming soon  go team! ,58,438,sports,6.82,2
716,2018-10-28 08:57:05,"now that xe2 x80 x99s a thought  a wall that can spit fire     also a computer related term, appropriate in a high tech zamaan xe2 x80 xa6 ",24,246,tech,6.82,4
717,2018-10-28 08:34:15,"thanks for sharing this  the bike appears like it might be awkward to ride, but the young man himself looks  amp  sound xe2 x80 xa6 ",203,1062,tech,6.82,4
718,2018-10-28 08:26:12,i said he just might be the right mix of the  xe2 x80 x98wall xe2 x80 x99  amp  the  xe2 x80 x98masterblaster  xe2 x80 x99  all hail the  xe2 x80 x98wallblaster xe2 x80 x99  or is there xe2 x80 xa6 ,286,3306,sports,6.82,2
719,2018-10-27 21:32:56,rt  we xe2 x80 x99re in las vegas setting up for the   roxor  roxoroffroad  sema ,29,0,sports,6.82,2
720,2018-10-27 18:25:47,a community still persecuted  amp  targeted  the world has learned nothing  the repetition of history xe2 x80 x99s horrors is so d xe2 x80 xa6 ,74,435,tech,6.82,4
721,2018-10-27 16:07:48,"you cannot separate cnb from svp  my memories are not just of a tv show, but of an individual  soft spoken but impa xe2 x80 xa6 ",68,452,tech,6.82,4
722,2018-10-27 04:55:11,that xe2 x80 x99s pretty cool  well done! you have a website? ,276,2144,tech,6.82,4
723,2018-10-27 04:27:11,a friend who lives in china often sends me videos from there  this is pretty incredible  i wish it was in real time xe2 x80 xa6 ,2327,9413,sports,6.82,2
724,2018-10-26 20:11:00,rt  plz retweet this as much as possible ,16116,0,business,6.82,3
725,2018-10-26 17:59:03,"   thanks kunal  happily, the pm has a good sense of humour   '",0,22,tech,6.82,4
726,2018-10-26 15:55:21,bravo to my colleague  the current president of  for making this heartfelt appeal to our ki xe2 x80 xa6 ,350,1225,tech,6.82,4
727,2018-10-26 14:52:55,"rt  i stood ten feet tall at the self4society townhall event in delhi on wednesday, when tejaswi of  spoke ent xe2 x80 xa6'",1249,0,sports,6.82,2
728,2018-10-26 12:20:37,don xe2 x80 x99t ever make the mistake of asking an auto engineer to design your home    whatsappwonderbox ,770,5053,tech,6.82,4
729,2018-10-26 11:36:10,rt  just a few days left to the inauguration of the new  istanbul  airport that will host the atc tower designed by  pininf xe2 x80 xa6',25,0,tech,6.82,4
730,2018-10-26 09:39:14,rt  stay calm and keep  passioneering  it xe2 x80 x99s time to take our learnings from  fetesting in valencia and drive forward for mo xe2 x80 xa6',33,0,sports,6.82,2
731,2018-10-26 03:36:15,"i stood ten feet tall at the self4society townhall event in delhi on wednesday, when tejaswi of  spok xe2 x80 xa6 ",1249,6146,sports,6.82,2
732,2018-10-26 03:25:10, xe2 x80 x9cart washes from the soul the dust of everyday life  xe2 x80 x9d   pablo picasso ,39,258,sports,6.82,2
733,2018-10-25 18:16:42,here xe2 x80 x99s a summary scan of the  tagreport i xe2 x80 x99ve shared the good news  the bad news is largely related to health matter xe2 x80 xa6 ,73,303,business,6.82,3
734,2018-10-25 17:57:30,"as i said, the counterintuitive findings indicate that a quiet revolution has taken place   i want to applaud rohin xe2 x80 xa6 ",71,491,tech,6.82,4
735,2018-10-25 15:04:50,rt  today is a new beginning  teen age girls matter   listentoher our gesture was to honour 3  icons   ,17,0,tech,6.82,4
736,2018-10-25 15:03:03,we released this report today  i urge you all to scan the findings  a silent revolution has taken place  a revoluti xe2 x80 xa6 ,75,345,tech,6.82,4
737,2018-10-25 14:56:37,it was such a pleasure meeting you geeta  amp  poorna today  one of the pillars of the  philosophy is to a xe2 x80 xa6 ,44,280,business,6.82,3
738,2018-10-25 13:28:50,"rt  donald sutherland looking like a maniac, riding a jawa  history's 'cool kids,' eh? ",22,0,sports,6.82,2
739,2018-10-24 18:30:12,  xf0 x9f x99 x8f xf0 x9f x8f xbd xf0 x9f x99 x8f xf0 x9f x8f xbd xf0 x9f x99 x8f xf0 x9f x8f xbd',0,1,sports,6.82,2
740,2018-10-24 15:23:16,and justifiably so  not everyday that you get to witness a sportsman visibly transition to the status of an icon  w xe2 x80 xa6 ,291,2735,tech,6.82,4
741,2018-10-24 13:14:54,"rt  mr   is speaking about the initiatives he and his team are undertaking towards volunteering through the 'employ xe2 x80 xa6""",283,0,sports,6.82,2
742,2018-10-24 05:52:38,oh they were very nice  took a selfie and even mailed it to me    ,21,256,sports,6.82,2
743,2018-10-24 04:32:11,not this long  xf0 x9f x98 x8b but my wife  amp  i were once shopping at the natick mall near boston amp i was waiting patiently for her o xe2 x80 xa6 ,184,2898,sports,6.82,2
744,2018-10-24 04:24:45,15th november    ,28,216,business,6.82,3
745,2018-10-24 03:25:35,always good to begin the day with a laugh  amp  this post had me rolling on the floor   the next time someone suggests xe2 x80 xa6 ,434,3081,sports,6.82,2
746,2018-10-23 13:58:41,"it xe2 x80 x99s widely believed that the govt is too bureaucratic  amp  change resistant to allow a nimble, youthful  amp  meritocrati xe2 x80 xa6 ",235,816,business,6.82,3
747,2018-10-23 13:38:21,"while still experiencing sadness over the recent sad news from punjab, this  post from a sikh friend made me smile  xe2 x80 xa6 ",218,951,sports,6.82,2
748,2018-10-23 13:21:53,this is a phenomenally comprehensive survey  these are voices of hope  amp  aspiration  we need to  listentoher ,72,326,tech,6.82,4
749,2018-10-23 06:29:24,the x men better watch out   there xe2 x80 x99s a new challenger in town    ,146,957,sports,6.82,2
750,2018-10-23 03:42:08,   completely agree with you  we are going to make the change ',0,3,tech,6.82,4
751,2018-10-22 16:38:38,shades of the starship enterprise revving up to warp speed   ,42,288,tech,6.82,4
752,2018-10-22 15:54:15,and fast forward to the high point of   the crowning of the winning team   outstanding communicatio xe2 x80 xa6 ,47,219,sports,6.82,2
753,2018-10-22 15:50:26,rt  leadership townhall in progress in mahindra war room season 11 grand finale     jury and the leadership team patiently an xe2 x80 xa6',19,0,sports,6.82,2
754,2018-10-22 15:50:10,rt  the jury at  mahindrawarroom include      and  h xe2 x80 xa6',18,0,world,6.82,1
755,2018-10-22 15:48:55,i missed it last year  amp  so was waiting for this edition   it never fails to be one of my most memorable days of the xe2 x80 xa6 ,32,245,sports,6.82,2
756,2018-10-22 04:59:24,got this jugaad pic  amp  thought of it while showering this morning  just takes a little bit of out of the box thinkin xe2 x80 xa6 ,184,1556,tech,6.82,4
757,2018-10-22 04:44:53,rt     yes   ',7,0,world,6.82,1
758,2018-10-22 03:17:45,i xe2 x80 x99m looking forward to this  the findings will surprise you    ,60,430,sports,6.82,2
759,2018-10-22 03:12:58,rt   ashfaqullakhan is an indian revolutionary whose story has inspired generations  he was just school student when mahatma xe2 x80 xa6',143,0,sports,6.82,2
760,2018-10-21 16:41:19, you are smart   you picked up my hint!',0,39,tech,6.82,4
761,2018-10-21 12:31:06,back in mumbai after recharging my  xe2 x80 x98batteries xe2 x80 x99 via a relaxed weekend in udaipur  udaipur has many charms but the in xe2 x80 xa6 ,247,3761,sports,6.82,2
762,2018-10-21 06:44:46,sunday xe2 x80 x99s a day for renewal  amp  rejuvenation a video that helps do that by sharing the magic of discovery but it seems xe2 x80 xa6 ,313,1286,tech,6.82,4
763,2018-10-21 04:51:34,"it will be perfect if the maharashtra govt buys it  amp  dedicates it to music performances, but if they can xe2 x80 x99t i xe2 x80 x99m happ xe2 x80 xa6 ",328,2074,tech,6.82,4
764,2018-10-21 03:51:22,"rt   police martyr's day, also known as police commemoration day is observed in remembrance of ten policemen who died at han xe2 x80 xa6""",54,0,world,6.82,1
765,2018-10-21 03:49:21,"rt  some upbeat notes to end saturday with  veenasrivani, you left me breathless  amp  wondering how your fingers survived that xe2 x80 xa6'",1486,0,tech,6.82,4
766,2018-10-20 17:43:07,"some upbeat notes to end saturday with  veenasrivani, you left me breathless  amp  wondering how your fingers survived xe2 x80 xa6 ",1486,5816,sports,6.82,2
767,2018-10-20 09:44:54,rt   i like the name on it 'eco ranger' ,16,0,tech,6.82,4
768,2018-10-20 09:43:28,the winner of the  jawaart contest  an incredible surrealist image by  reimagining the janecek  amp  wanderer xe2 x80 xa6 ,117,954,sports,6.82,2
769,2018-10-20 09:16:43,no reason why every safari park in the world should not move to e vehicles   because there xe2 x80 x99s no reason any more for xe2 x80 xa6 ,161,1115,sports,6.82,2
770,2018-10-20 08:15:47,"will do so happily     amp   are listening, i xe2 x80 x99m sure    ",25,214,tech,6.82,4
771,2018-10-20 06:06:35,just saw this varsha   apologies for the tardy response  our e supro minibus is the perfect last mile sol xe2 x80 xa6 ,32,217,sports,6.82,2
772,2018-10-20 06:03:10,big day coming up   we think we xe2 x80 x99ll live up to your expectations    ,67,439,tech,6.82,4
773,2018-10-19 16:43:29,a tragedy made more terrible by its occurrence on an auspicious day of celebration  i request all mahindra group es xe2 x80 xa6 ,542,2673,world,6.82,1
774,2018-10-19 14:48:12,a big  xf0 x9f x99 x8f xf0 x9f x8f xbd to all those who have placed their faith in us  we will not let you down    ,182,1683,sports,6.82,2
775,2018-10-19 13:50:39,rt   xf0 x9f x91 x80 just over two hours to go until we wrap up  fetesting and  mahindraracing top the time sheets in 1 2  ready for a cat xe2 x80 xa6',27,0,sports,6.82,2
776,2018-10-19 13:50:01,rt  one hour completed in the final session of  fetesting   follow live timing here  gt  gt   ,23,0,business,6.82,3
777,2018-10-19 09:45:19,delighted to share a photo of the mahindra humanities award that was designed by sculptor anish kapoor  his inspira xe2 x80 xa6 ,46,402,sports,6.82,2
778,2018-10-19 09:17:42, humanity  has unquestionably one really effective weapon xe2 x80 x94laughter xe2 x80 x94mark twain  i get evidence every day in my xe2 x80 xa6 ,287,1537,sports,6.82,2
779,2018-10-19 09:00:02,our hope is that this award will become a catalyst for creating new heroes in the humanities arena   ,32,168,tech,6.82,4
780,2018-10-19 08:56:15,i like the verdict    xf0 x9f x98 x8a ,12,122,sports,6.82,2
781,2018-10-19 08:53:29,closer and closer to starships    the racecars of the future    ,16,145,sports,6.82,2
782,2018-10-18 12:05:12,given the number of garba videos i xe2 x80 x99ve posted i risk having my name changed to anand garbindra  xf0 x9f x98 x80but i can xe2 x80 x99t resist s xe2 x80 xa6 ,3234,14303,tech,6.82,4
783,2018-10-18 11:13:11,rt  it xe2 x80 x99s sunset at the track after another electrifying day at  fetesting in valencia  here xe2 x80 x99s our favourite  passioneering xe2 x80 xa6',45,0,sports,6.82,2
784,2018-10-18 05:25:48,well it xe2 x80 x99s certainly not his day today    xf0 x9f x98 x80 ,817,5678,sports,6.82,2
785,2018-10-18 05:09:48,shirdi saibaba temple decorated for the commemoration of 100 years of sri saibaba xe2 x80 x99s mahasamadhi  he chose dussehra xe2 x80 xa6 ,352,2391,sports,6.82,2
786,2018-10-18 05:00:25,rt  how mahindra  amp  ford plan to change the auto game in india ,39,0,business,6.82,3
787,2018-10-18 04:06:23,life is complex these days many issues that confuse us  many  xe2 x80 x98grey areas xe2 x80 x99 that make decisions difficult which is wh xe2 x80 xa6 ,451,3278,tech,6.82,4
788,2018-10-18 03:16:34,rt  the last day of  navratri festivities ends with the worship of the ninth manifestation of  maadurga   the goddess  siddh xe2 x80 xa6',37,0,sports,6.82,2
789,2018-10-17 14:55:40,"tonight, the 1st global mahindra award will be presented by the mahindra humanities center at harvard to nobel priz xe2 x80 xa6 ",133,839,sports,6.82,2
790,2018-10-17 05:57:05,"rt  here's a  sneakpeek of tonight xe2 x80 x99s episode of  thecreativeindians where world's most prominent music legend  disc xe2 x80 xa6""",42,0,tech,6.82,4
791,2018-10-16 09:16:07,"rt    also a special mention to the team who made this video   worth sharing, retweeting and maki xe2 x80 xa6'",9,0,tech,6.82,4
792,2018-10-16 09:06:51,"as the movement to give equality  amp  empowerment to women intensifes, we must not forget to acknowledge  amp  empower wom xe2 x80 xa6 ",121,600,business,6.82,3
793,2018-10-16 06:35:54,rt  what do you think to our all new driver line up and  m5electro design for the  season 5? all you need to kn xe2 x80 xa6',81,0,tech,6.82,4
794,2018-10-16 05:48:50,hot off the press! a big shoutout to   amp   welcome on board   in addition to your existing trib xe2 x80 xa6 ,24,172,tech,6.82,4
795,2018-10-16 05:06:31,on its way! the floats for our airvan aircraft are under development   ,34,324,tech,6.82,4
796,2018-10-16 04:18:32,yes i xe2 x80 x99ll share this with pleasure  it xe2 x80 x99s our job as citizens to applaud and encourage those in public service when t xe2 x80 xa6 ,712,3553,tech,6.82,4
797,2018-10-15 15:55:43,"rt  yesterday i tweeted a video of young, athletic garba dancers in mumbai that boosted my energy  today i received this vid xe2 x80 xa6'",1087,0,business,6.82,3
798,2018-10-15 14:16:58,"pietermaritzburg station in sa is where mahatma gandhi was thrown off a train,spurring him to fight discrimination xe2 x80 xa6 ",85,651,world,6.82,1
799,2018-10-15 10:48:25,"an incredibly upbeat piece of news to start the week with   ni want to applaud everyone in our company, because it xe2 x80 x99s xe2 x80 xa6 ",118,1017,tech,6.82,4
800,2018-10-15 10:43:29,"rt  once forbidden by colonialists from growing  coffee,  indigenous people in southern  india have won a prestigious award fo xe2 x80 xa6'",33,0,world,6.82,1
801,2018-10-15 09:52:03,rt   xe2 x8f xb0 standby  passioneers  xe2 x80 x93 our driver line up for the  season 5 will be announced soon!  passioneeringunlocke xe2 x80 xa6',42,0,sports,6.82,2
802,2018-10-15 05:23:26,"yesterday i tweeted a video of young, athletic garba dancers in mumbai that boosted my energy  today i received thi xe2 x80 xa6 ",1087,5575,business,6.82,3
803,2018-10-15 04:14:51,rt  another big win for us! we have won the digital impact awards africa 2018 for the third consecutive time for our mobiq xe2 x80 xa6',14,0,sports,6.82,2
804,2018-10-14 16:40:42,"clever idea  sangeeta, are you listening?? (we can use another drone, don xe2 x80 x99t have to wait for  to make xe2 x80 xa6 ",32,279,tech,6.82,4
805,2018-10-14 16:07:17,"rt  navratri in mumbai!nothing brilliant about the camerawork in this video, but the dancers are so colourful  amp  spin with su xe2 x80 xa6'",2045,0,tech,6.82,4
806,2018-10-14 13:44:40, xf0 x9f x91 x8d xf0 x9f x8f xbb xf0 x9f x91 x8d xf0 x9f x8f xbb xf0 x9f x91 x8d xf0 x9f x8f xbb agree! already complimented team mahindra lifespaces for this innovation   now who xe2 x80 x99s going to climb up to th xe2 x80 xa6 ,89,865,sports,6.82,2
807,2018-10-14 13:37:44,khartoum   first time i think someone xe2 x80 x99s shared a sighting from there   duniya ki sair karo hamarey saath   ,106,1283,sports,6.82,2
808,2018-10-14 10:34:39, xf0 x9f x91 x8d xf0 x9f x8f xbb xf0 x9f x91 x8d xf0 x9f x8f xbb xf0 x9f x91 x8d xf0 x9f x8f xbb equality on farmlands can only mean great things for indian agricultural productivity    ,60,325,sports,6.82,2
809,2018-10-14 08:00:58,"rt  fifth day of  navratri is dedicated to  skandamata  xe2 x80 x93 an incarnation of  durga, worshiped as mother of lord skanda, also xe2 x80 xa6'",55,0,sports,6.82,2
810,2018-10-14 07:26:25,"i thought that dancing, being happy  amp  enjoying the life god has given us is one of the greatest forms of worship?  xf0 x9f x98 x8a ",74,663,tech,6.82,4
811,2018-10-14 07:19:38,"navratri in mumbai!nothing brilliant about the camerawork in this video, but the dancers are so colourful  amp  spin wi xe2 x80 xa6 ",2045,9404,tech,6.82,4
812,2018-10-14 06:50:12,rt  always happy to get an amusing post in my  whatsappwonderbox on weekends  this one reminded me of the video i shared on xe2 x80 xa6',728,0,tech,6.82,4
813,2018-10-13 12:40:25,india has the demographic opportunity to become a key supplier of global talent   xe2 x80 x98interwoven learning xe2 x80 x99 defines the xe2 x80 xa6 ,61,321,world,6.82,1
814,2018-10-13 12:20:30,no other way to observe such a milestone than with extreme gratitude  companies cannot take their survival for gran xe2 x80 xa6 ,140,1238,tech,6.82,4
815,2018-10-13 09:54:58,always happy to get an amusing post in my  whatsappwonderbox on weekends  this one reminded me of the video i share xe2 x80 xa6 ,728,3090,tech,6.82,4
816,2018-10-13 06:04:01,rt  on the fourth day of  navratri we worship  devikushmanda  this avatar of maa  durga is considered to eliminate the darkn xe2 x80 xa6',67,0,sports,6.82,2
817,2018-10-13 06:03:22,"rt  the all new  m5electro is not just a car, it is a host of next gen innovations that will  futurise mobility  and a true e xe2 x80 xa6'",43,0,tech,6.82,4
818,2018-10-13 06:02:11,rt  mark your calendars for 15 11 18  a big unveil coming soon  follow  for more  n n ,180,0,tech,6.82,4
819,2018-10-12 16:53:54,"i love this, team mahindra lifespaces   that xe2 x80 x99s displaying a key attribute of our rise philosophy   alternative thin xe2 x80 xa6 ",75,756,tech,6.82,4
